ORSId	ID	Source	Period/Epoch	Area/Site	Material	SWRadical	SWRadicalNumber
ORS07518	G03661	A-39144	商	河南安阳	甲骨	377	
ORS07519	G03662	A-14396	商	河南安阳	甲骨	377	o
ORS07520	G03633	A-10255	商	河南安阳	甲骨	377	狐
ORS07521	G03634	A-10258	商	河南安阳	甲骨	377	狐
ORS07522	G03635	A-10253	商	河南安阳	甲骨	377	狐
ORS07523	G03636	A-27901	商	河南安阳	甲骨	377	狐
ORS07524	G03637	A-33364	商	河南安阳	甲骨	377	狐
ORS07525	G03638	A-37471	商	河南安阳	甲骨	377	狐
ORS07526	G03639	A-37473	商	河南安阳	甲骨	377	狐
ORS07527	G03627	A-28780	商	河南安阳	甲骨	377	狩
ORS07528	G03631	A-34353	商	河南安阳	甲骨	377	臭
ORS07529	G03630	A-04649	商	河南安阳	甲骨	377	臭
ORS07530	G03628	A-08977-0	商	河南安阳	甲骨	377	臭
ORS07531	G03629	A-10093	商	河南安阳	甲骨	377	臭
ORS07532	G03640	A-18370	商	河南安阳	甲骨	377	狽
ORS07533	G03641	A-18371	商	河南安阳	甲骨	377	狽
ORS07534	G03642	A-18372	商	河南安阳	甲骨	377	狽
ORS07535	T02673	A-18370	商	河南安阳	甲骨	377	狽
ORS07536	T02674	A-18372	商	河南安阳	甲骨	377	狽
ORS07537	T00584	A-29234	商	河南安阳	甲骨	377	狂
ORS07538	G03663	A-13960	商	河南安阳	甲骨	379	鼠
ORS07539	G03664	A-14020	商	河南安阳	甲骨	379	鼠
ORS07540	G03665	A-02804	商	河南安阳	甲骨	379	鼠
ORS07541	T00002	F-02169	商	河南安阳	甲骨	380	一
ORS07542	G03666	A-12488乙	商	河南安阳	甲骨	382	火
ORS07543	G03667	A-20245	商	河南安阳	甲骨	382	火
ORS07544	G03668	A-27317	商	河南安阳	甲骨	382	火
ORS07545	G03669	A-30158	商	河南安阳	甲骨	382	火
ORS07546	G03670	A-30319	商	河南安阳	甲骨	382	火
ORS07547	G03671	A-34797	商	河南安阳	甲骨	382	火
ORS07548	G03672	A-25971	商	河南安阳	甲骨	382	熯
ORS07549	G03673	A-31829	商	河南安阳	甲骨	382	熯
ORS07550	G03674	A-30716	商	河南安阳	甲骨	382	熯
ORS07551	G03707	A-28318	商	河南安阳	甲骨	382	焛
ORS07552	G03676	A-28133	商	河南安阳	甲骨	382	烈
ORS07553	G03677	A-29296	商	河南安阳	甲骨	382	烈
ORS07554	G03678	A-29304	商	河南安阳	甲骨	382	烈
ORS07555	G03679	A-29307	商	河南安阳	甲骨	382	烈
ORS07556	G03680	A-33543	商	河南安阳	甲骨	382	烈
ORS07557	G03681	A-33567	商	河南安阳	甲骨	382	烈
ORS07558	T01737	A-27465	商	河南安阳	甲骨	382	烈
ORS07559	G03733	A-00583-1	商	河南安阳	甲骨	382	焚
ORS07560	G03734	A-10408-0	商	河南安阳	甲骨	382	焚
ORS07561	G03682	A-00583-1	商	河南安阳	甲骨	382	光
ORS07562	G03683	A-01380	商	河南安阳	甲骨	382	光
ORS07563	G03684	A-04481	商	河南安阳	甲骨	382	光
ORS07564	G03685	A-06566-0	商	河南安阳	甲骨	382	光
ORS07565	G03686	A-22157	商	河南安阳	甲骨	382	光
ORS07566	G03687	A-12842-0	商	河南安阳	甲骨	382	烄
ORS07567	G03688	A-12851	商	河南安阳	甲骨	382	烄
ORS07568	G03689	A-15674	商	河南安阳	甲骨	382	烄
ORS07569	G03690	A-15674	商	河南安阳	甲骨	382	烄
ORS07570	G03691	A-15679	商	河南安阳	甲骨	382	烄
ORS07571	G03692	A-29990	商	河南安阳	甲骨	382	烄
ORS07572	G03693	A-30169	商	河南安阳	甲骨	382	烄
ORS07573	G03694	A-30791	商	河南安阳	甲骨	382	烄
ORS07574	G03695	A-32288	商	河南安阳	甲骨	382	烄
ORS07575	G03696	A-32289	商	河南安阳	甲骨	382	烄
ORS07576	G03697	A-32292	商	河南安阳	甲骨	382	烄
ORS07577	G03698	A-32297	商	河南安阳	甲骨	382	烄
ORS07578	G03699	A-32300	商	河南安阳	甲骨	382	烄
ORS07579	G03700	A-32301	商	河南安阳	甲骨	382	烄
ORS07580	G03701	A-34481	商	河南安阳	甲骨	382	烄
ORS07581	G03702	A-34486	商	河南安阳	甲骨	382	烄
ORS07582	G03703	A-34487	商	河南安阳	甲骨	382	烄
ORS07583	G03704	A-34489	商	河南安阳	甲骨	382	烄
ORS07584	G03705	A-15677	商	河南安阳	甲骨	382	烄
ORS07585	G03706	A-27160	商	河南安阳	甲骨	382	焛
ORS07586	G03723	A-30987	商	河南安阳	甲骨	382	蒸
ORS07587	G03728	A-38693	商	河南安阳	甲骨	382	蒸
ORS07588	G03730	A-15667	商	河南安阳	甲骨	382	熹
ORS07589	G03731	A-18739	商	河南安阳	甲骨	382	熹
ORS07590	G03732	A-34468	商	河南安阳	甲骨	382	熹
ORS07591	G03735	A-10687	商	河南安阳	甲骨	382	焚
ORS07592	G03736	A-10688	商	河南安阳	甲骨	382	焚
ORS07593	G03737	A-36492	商	河南安阳	甲骨	382	焚
ORS07594	G03738	A-00152-0	商	河南安阳	甲骨	382	燎
ORS07595	G03739	A-10094-0	商	河南安阳	甲骨	382	燎
ORS07596	G03740	A-21110	商	河南安阳	甲骨	382	燎
ORS07597	G03747	A-27160	商	河南安阳	甲骨	382	燎
ORS07598	G03744	A-33033	商	河南安阳	甲骨	382	燎
ORS07599	G03745	A-33249	商	河南安阳	甲骨	382	燎
ORS07600	G03742	A-33273	商	河南安阳	甲骨	382	燎
ORS07601	G03741	A-33272	商	河南安阳	甲骨	382	燎
ORS07602	G03743	A-33283	商	河南安阳	甲骨	382	燎
ORS07603	G03746	A-34202	商	河南安阳	甲骨	382	燎
ORS07604	G03748	A-34212	商	河南安阳	甲骨	382	燎
ORS07605	T02603	A-29700	商	河南安阳	甲骨	382	燎
ORS07606	G02676	A-27590	商	河南安阳	甲骨	382	燎
ORS07607	G02678	A-30381	商	河南安阳	甲骨	382	燎
ORS07608	G03749	A-08955	商	河南安阳	甲骨	382	灾
ORS07609	G03772	A-28124	商	河南安阳	甲骨	382	鼎下有火
ORS07610	G04024	A-09815	商	河南安阳	甲骨	382	熯
ORS07611	G04025	A-10195	商	河南安阳	甲骨	382	熯
ORS07612	G04026	A-10186	商	河南安阳	甲骨	382	熯
ORS07613	G04027	A-28297	商	河南安阳	甲骨	382	熯
ORS07614	T02601	A-22044	商	河南安阳	甲骨	382	燎
ORS07615	T02604	A-24951	商	河南安阳	甲骨	382	燎
ORS07616	G03766	A-07074	商	河南安阳	甲骨	382	炋
ORS07617	G03767	A-28189	商	河南安阳	甲骨	382	
ORS07618	G03768	A-30413	商	河南安阳	甲骨	382	炘
ORS07619	G03769	A-30693	商	河南安阳	甲骨	382	鼓-支下+火
ORS07620	G03770	A-32536	商	河南安阳	甲骨	382	鼓-支下+火
ORS07621	G03777	A-01397	商	河南安阳	甲骨	382	烕
ORS07622	G03771	A-28124	商	河南安阳	甲骨	382	鼎下火
ORS07623	G03773	A-08935-0	商	河南安阳	甲骨	382	箭袋下面火，方為箙，圖為函
ORS07624	G03774	A-05089	商	河南安阳	甲骨	382	o
ORS07625	G03775	A-18744	商	河南安阳	甲骨	382	o
ORS07626	G03776	A-18737	商	河南安阳	甲骨	382	o
ORS07627	G03778	A-00261	商	河南安阳	甲骨	383	粦
ORS07628	G03779	A-29546	商	河南安阳	甲骨	384	黑
ORS07629	G03780	A-22067	商	河南安阳	甲骨	384	黑
ORS07630	G03781	A-11238	商	河南安阳	甲骨	384	黑
ORS07631	G03782	A-22425	商	河南安阳	甲骨	384	黑
ORS07632	G03783	A-29544	商	河南安阳	甲骨	384	黑
ORS07633	T03938	A-05346	商	河南安阳	甲骨	385	悤
ORS07634	G03784	A-22133	商	河南安阳	甲骨	386	焱
ORS07635	G03785	A-22130	商	河南安阳	甲骨	386	焱
ORS07636	G03788	A-27720	商	河南安阳	甲骨	388	赤
ORS07637	G03786	A-33003	商	河南安阳	甲骨	388	赤
ORS07638	G03787	A-03313	商	河南安阳	甲骨	388	赤
ORS07639	G03792	A-00340	商	河南安阳	甲骨	389	大
ORS07640	G03789	A-28981	商	河南安阳	甲骨	389	大
ORS07641	G03790	A-00137-0	商	河南安阳	甲骨	389	大
ORS07642	G03791	A-00300	商	河南安阳	甲骨	389	大
ORS07643	G03794	A-14850	商	河南安阳	甲骨	389	大
ORS07644	G03795	A-24984	商	河南安阳	甲骨	389	大
ORS07645	G03793	A-32328	商	河南安阳	甲骨	389	大
ORS07646	T03891	A-26378	商	河南安阳	甲骨	389	疑
ORS07647	G03210	A-14291	商	河南安阳	甲骨	389	
ORS07648	G03211	A-14292	商	河南安阳	甲骨	389	
ORS07649	G03797	A-24239	商	河南安阳	甲骨	389	夾
ORS07650	G03796	A-24240	商	河南安阳	甲骨	389	夾
ORS07651	G03798	A-04665	商	河南安阳	甲骨	389	夾
ORS07652	G03799	A-04666	商	河南安阳	甲骨	389	夾
ORS07653	G03800	A-19117	商	河南安阳	甲骨	389	夸
ORS07654	G03801	A-17027-1	商	河南安阳	甲骨	389	夷
ORS07655	G03802	A-00203-0	商	河南安阳	甲骨	389	
ORS07656	G03804	A-29243	商	河南安阳	甲骨	389	
ORS07657	G03803	A-28317	商	河南安阳	甲骨	389	
ORS07658	G03805	A-29290	商	河南安阳	甲骨	389	
ORS07659	G03807	A-13728-0	商	河南安阳	甲骨	389	o
ORS07660	G03806	A-03029	商	河南安阳	甲骨	389	o
ORS07661	G03816	A-03892	商	河南安阳	甲骨	389	
ORS07662	G03810	A-06062	商	河南安阳	甲骨	390	亦
ORS07663	G03808	A-00137-1	商	河南安阳	甲骨	390	亦
ORS07664	G03809	A-02522-0	商	河南安阳	甲骨	390	亦
ORS07665	G03811	A-11499-0	商	河南安阳	甲骨	390	亦
ORS07666	G03812	A-21844	商	河南安阳	甲骨	390	亦
ORS07667	G03813	A-01825	商	河南安阳	甲骨	391	夨
ORS07668	G03814	A-01051-0	商	河南安阳	甲骨	391	夨
ORS07669	G03815	A-01825	商	河南安阳	甲骨	391	夨
ORS07670	G03817	A-32509	商	河南安阳	甲骨	393	交
ORS07671	G03818	A-32509	商	河南安阳	甲骨	393	交
ORS07672	G03819	A-34430	商	河南安阳	甲骨	393	
ORS07673	G03820	A-18559	商	河南安阳	甲骨	395	壺
ORS07674	G03821	A-18560	商	河南安阳	甲骨	395	壺
ORS07675	G03822	A-18561	商	河南安阳	甲骨	395	壺
ORS07676	G03823	A-05834	商	河南安阳	甲骨	397	
ORS07677	G03824	A-05847	商	河南安阳	甲骨	397	
ORS07678	G03825	A-05867	商	河南安阳	甲骨	397	
ORS07679	G03826	A-33026	商	河南安阳	甲骨	397	
ORS07680	G03827	A-05872	商	河南安阳	甲骨	397	
ORS07681	G03828	A-00126	商	河南安阳	甲骨	397	執
ORS07682	G03829	A-05886	商	河南安阳	甲骨	397	執
ORS07683	G03830	A-00122	商	河南安阳	甲骨	397	執
ORS07684	G03831	A-00185	商	河南安阳	甲骨	397	執
ORS07685	G03832	A-00436	商	河南安阳	甲骨	397	執
ORS07686	G03833	A-00801	商	河南安阳	甲骨	397	執
ORS07687	G03834	A-00804	商	河南安阳	甲骨	397	執
ORS07688	G03835	A-00806	商	河南安阳	甲骨	397	執
ORS07689	G03842	A-05939	商	河南安阳	甲骨	397	執
ORS07690	G03843	A-05941	商	河南安阳	甲骨	397	執
ORS07691	G03844	A-05942	商	河南安阳	甲骨	397	執
ORS07692	G03845	A-05948	商	河南安阳	甲骨	397	執
ORS07693	G03847	A-07076-0	商	河南安阳	甲骨	397	執
ORS07694	G03848	A-19779	商	河南安阳	甲骨	397	執
ORS07695	G03849	A-26972	商	河南安阳	甲骨	397	執
ORS07696	G03850	A-26982	商	河南安阳	甲骨	397	執
ORS07697	G03852	A-26988-1	商	河南安阳	甲骨	397	執
ORS07698	G03851	A-26988-1	商	河南安阳	甲骨	397	執
ORS07699	G03853	A-26991	商	河南安阳	甲骨	397	執
ORS07700	G03854	A-27796	商	河南安阳	甲骨	397	執
ORS07701	G03855	A-32184	商	河南安阳	甲骨	397	執
ORS07702	G03856	A-32185	商	河南安阳	甲骨	397	執
ORS07703	G03857	A-32287	商	河南安阳	甲骨	397	執
ORS07704	G03858	A-33008	商	河南安阳	甲骨	397	執
ORS07705	G03859	A-33044	商	河南安阳	甲骨	397	執
ORS07706	G03860	A-33202	商	河南安阳	甲骨	397	執
ORS07707	G03846	A-06566-1	商	河南安阳	甲骨	397	執
ORS07708	G03840	A-05935	商	河南安阳	甲骨	397	執
ORS07709	G03841	A-05936	商	河南安阳	甲骨	397	執
ORS07710	G03836	A-05925	商	河南安阳	甲骨	397	執
ORS07711	G03837	A-05926	商	河南安阳	甲骨	397	執
ORS07712	G03838	A-05935	商	河南安阳	甲骨	397	執
ORS07713	G03839	A-13362-0	商	河南安阳	甲骨	397	執
ORS07714	G03861	A-05972	商	河南安阳	甲骨	397	圉
ORS07715	G03862	A-05974	商	河南安阳	甲骨	397	圉
ORS07716	G03863	A-05975	商	河南安阳	甲骨	397	圉
ORS07717	G03864	A-05977	商	河南安阳	甲骨	397	圉
ORS07718	G03865	A-05978	商	河南安阳	甲骨	397	圉
ORS07719	G03866	A-05984	商	河南安阳	甲骨	397	圉
ORS07720	G03867	A-05987	商	河南安阳	甲骨	397	圉
ORS07721	G03868	A-00190-0	商	河南安阳	甲骨	397	報
ORS07722	G03869	A-15210	商	河南安阳	甲骨	397	報
ORS07723	G03871	A-20318	商	河南安阳	甲骨	399	亢
ORS07724	G03870	A-18070	商	河南安阳	甲骨	399	亢
ORS07725	G03872	A-00695	商	河南安阳	甲骨	400	?
ORS07726	G03873	A-01170	商	河南安阳	甲骨	400	?
ORS07727	G03874	A-03503	商	河南安阳	甲骨	400	?
ORS07728	G03879	A-32683	商	河南安阳	甲骨	400	?
ORS07729	G03880	A-08396	商	河南安阳	甲骨	400	?
ORS07730	G03875	A-10112-0	商	河南安阳	甲骨	400	?
ORS07731	G03876	A-14873	商	河南安阳	甲骨	400	?
ORS07732	G03877	A-14879	商	河南安阳	甲骨	400	?
ORS07733	G03883	A-22184	商	河南安阳	甲骨	400	?
ORS07734	G03884	A-22184	商	河南安阳	甲骨	400	?
ORS07735	G03885	A-22637	商	河南安阳	甲骨	400	?
ORS07736	G03886	A-23717	商	河南安阳	甲骨	400	?
ORS07737	G03887	A-25028	商	河南安阳	甲骨	400	?
ORS07738	G03888	A-26854	商	河南安阳	甲骨	400	?
ORS07739	G03882	A-27550	商	河南安阳	甲骨	400	?
ORS07740	G03878	A-30603	商	河南安阳	甲骨	400	?
ORS07741	G03881	A-33298	商	河南安阳	甲骨	400	?
ORS07742	G03889	A-33953	商	河南安阳	甲骨	400	?
ORS07743	G03890	A-34093	商	河南安阳	甲骨	400	?
ORS07744	G03891	A-38680	商	河南安阳	甲骨	400	?
ORS07745	G03892	A-00460	商	河南安阳	甲骨	400	奏
ORS07746	G03893	A-03256	商	河南安阳	甲骨	400	奏
ORS07747	G03894	A-06653-0	商	河南安阳	甲骨	400	奏
ORS07748	G03895	A-08196	商	河南安阳	甲骨	400	奏
ORS07749	G03896	A-09004	商	河南安阳	甲骨	400	奏
ORS07750	G03897	A-10171-0	商	河南安阳	甲骨	400	奏
ORS07751	G03899	A-20398	商	河南安阳	甲骨	400	奏
ORS07752	G03900	A-26011	商	河南安阳	甲骨	400	奏
ORS07753	G03901	A-26856	商	河南安阳	甲骨	400	奏
ORS07754	G03902	A-27299	商	河南安阳	甲骨	400	奏
ORS07755	G03903	A-33128	商	河南安阳	甲骨	400	奏
ORS07756	G03904	A-33954	商	河南安阳	甲骨	400	奏
ORS07757	G03905	A-34125	商	河南安阳	甲骨	400	奏
ORS07758	G03898	A-12843-0	商	河南安阳	甲骨	400	奏
ORS07759	T03892	A-11499-0	商	河南安阳	甲骨	402	大
ORS07760	T03895	A-23685	商	河南安阳	甲骨	402	大
ORS07761	T03893	A-23711	商	河南安阳	甲骨	402	大
ORS07762	T03894	B-02813	商	河南安阳	甲骨	402	大
ORS07763	T03897	E-H11-15	商	河南安阳	甲骨	402	大
ORS07764	T03896	E-H11-9	商	河南安阳	甲骨	402	大
ORS07765	T03898	A-03187	商	河南安阳	甲骨	402	戈-大
ORS07766	T03900	C-00103	商	河南安阳	甲骨	402	戈-大
ORS07767	T03899	英國甲骨文-00141	商	河南安阳	甲骨	402	戈-大
ORS07768	T03902	A-23590	商	河南安阳	甲骨	402	疑
ORS07769	T03901	A-24134	商	河南安阳	甲骨	402	疑
ORS07770	T03904	A-26664	商	河南安阳	甲骨	402	疑
ORS07771	T03903	A-32908	商	河南安阳	甲骨	402	疑
ORS07772	T03905	A-04413	商	河南安阳	甲骨	403	夫
ORS07773	T03907	C-00057	商	河南安阳	甲骨	403	夫
ORS07774	T03906	A-30167	商	河南安阳	甲骨	403	夫
ORS07775	T03908	A-32226	商	河南安阳	甲骨	404	立
ORS07776	T03909	A-33049	商	河南安阳	甲骨	404	立
ORS07777	T03911	A-23439	商	河南安阳	甲骨	405	並
ORS07778	T03910	A-07241	商	河南安阳	甲骨	405	並
ORS07779	T03912	英國甲骨文-02496	商	河南安阳	甲骨	405	並
ORS07780	T03913	A-34558	商	河南安阳	甲骨	405	並
ORS07781	T03915	A-03966	商	河南安阳	甲骨	406	思
ORS07782	T03914	A-28093	商	河南安阳	甲骨	406	思
ORS07783	T03918	E-H11-20	商	河南安阳	甲骨	406	思
ORS07784	T03920	E-H11-21	商	河南安阳	甲骨	406	思
ORS07785	T03919	E-H11-248	商	河南安阳	甲骨	406	思
ORS07786	T03916	F-02538	商	河南安阳	甲骨	406	思
ORS07787	T03917	英國甲骨文-01781	商	河南安阳	甲骨	406	思
ORS07788	T03922	A-11427	商	河南安阳	甲骨	408	心
ORS07789	T03921	A-11430	商	河南安阳	甲骨	408	心
ORS07790	T03923	C-00401	商	河南安阳	甲骨	408	心
ORS07791	T03924	C-00446	商	河南安阳	甲骨	408	心
ORS07792	T03929	A-01824-0	商	河南安阳	甲骨	408	
ORS07793	T03930	A-21661	商	河南安阳	甲骨	408	
ORS07794	T03931	A-09471	商	河南安阳	甲骨	408	念
ORS07795	T03932	英國甲骨文-00392-0	商	河南安阳	甲骨	408	念
ORS07796	T03926	A-03190	商	河南安阳	甲骨	408	
ORS07797	T03927	A-11393-0	商	河南安阳	甲骨	408	
ORS07798	T03925	A-14710	商	河南安阳	甲骨	408	
ORS07799	T03928	A-18384	商	河南安阳	甲骨	408	
ORS07800	T02148	A-21870	商	河南安阳	甲骨	408	恙
ORS07801	T03936	A-18385	商	河南安阳	甲骨	408	惄
ORS07802	T03937	A-29004	商	河南安阳	甲骨	408	懋
ORS07803	T03934	A-03407-0	商	河南安阳	甲骨	408	沁
ORS07804	T03943	A-05837	商	河南安阳	甲骨	410	水
ORS07805	T03942	A-22288	商	河南安阳	甲骨	410	水
ORS07806	T03941	A-24443	商	河南安阳	甲骨	410	水
ORS07807	T03939	A-33347	商	河南安阳	甲骨	410	水
ORS07808	T03940	A-33350	商	河南安阳	甲骨	410	水
ORS07809	T03945	C-00059	商	河南安阳	甲骨	410	水
ORS07810	T03944	F-01195	商	河南安阳	甲骨	410	水
ORS07811	T01734	A-18773	商	河南安阳	甲骨	410	洌
ORS07812	T01735	A-18772	商	河南安阳	甲骨	410	洌
ORS07813	T01736	A-21435	商	河南安阳	甲骨	410	洌
ORS07814	T03935	A-20738	商	河南安阳	甲骨	410	沁
ORS07815	T03933	A-22370	商	河南安阳	甲骨	410	沁
ORS07816	T04064	A-01082	商	河南安阳	甲骨	410	滳
ORS07817	T04062	A-01333	商	河南安阳	甲骨	410	滳
ORS07818	T04061	A-32035	商	河南安阳	甲骨	410	滳
ORS07819	T04063	A-24340	商	河南安阳	甲骨	410	滳
ORS07820	T04102	A-30429	商	河南安阳	甲骨	410	陰
ORS07821	T04046	A-03067	商	河南安阳	甲骨	410	汏
ORS07822	T04045	A-03070	商	河南安阳	甲骨	410	汏
ORS07823	T04048	A-30390	商	河南安阳	甲骨	410	汏
ORS07824	T04047	A-33201	商	河南安阳	甲骨	410	汏
ORS07825	T04101	A-27884	商	河南安阳	甲骨	410	汒
ORS07826	T04009	A-08367	商	河南安阳	甲骨	410	汜
ORS07827	T03970	A-02791-1	商	河南安阳	甲骨	410	汝
ORS07828	T03971	A-14026	商	河南安阳	甲骨	410	汝
ORS07829	T03972	A-22258	商	河南安阳	甲骨	410	汝
ORS07830	T04081	A-18770	商	河南安阳	甲骨	410	汫
ORS07831	T04053	A-00780	商	河南安阳	甲骨	410	沉
ORS07832	T04057	A-14608	商	河南安阳	甲骨	410	沉
ORS07833	T04054	A-16187	商	河南安阳	甲骨	410	沉
ORS07834	T04056	A-16189	商	河南安阳	甲骨	410	沉
ORS07835	T04055	A-22594	商	河南安阳	甲骨	410	沉
ORS07836	T04058	B-10638	商	河南安阳	甲骨	410	沉
ORS07837	T04059	F-00673	商	河南安阳	甲骨	410	沉
ORS07838	T04060	F-00943	商	河南安阳	甲骨	410	沉
ORS07839	T04077	A-13517	商	河南安阳	甲骨	410	沎
ORS07840	T04069	A-13937	商	河南安阳	甲骨	410	汊
ORS07841	T04068	A-18781-1	商	河南安阳	甲骨	410	沑
ORS07842	T03994	A-32906	商	河南安阳	甲骨	410	沖
ORS07843	T04004	A-03966	商	河南安阳	甲骨	410	沚
ORS07844	T04003	懷特甲骨文-00394	商	河南安阳	甲骨	410	沚
ORS07845	T04007	A-04284	商	河南安阳	甲骨	410	沚
ORS07846	T03999	A-06057-0	商	河南安阳	甲骨	410	沚
ORS07847	T04001	A-07508	商	河南安阳	甲骨	410	沚
ORS07848	T04002	A-10766	商	河南安阳	甲骨	410	沚
ORS07849	T04006	A-19347	商	河南安阳	甲骨	410	沚
ORS07850	T04008	A-20639	商	河南安阳	甲骨	410	沚
ORS07851	T04005	F-03912	商	河南安阳	甲骨	410	沚
ORS07852	T04000	F-04164	商	河南安阳	甲骨	410	沚
ORS07853	T04050	A-04284	商	河南安阳	甲骨	410	沬
ORS07854	T04051	A-31951	商	河南安阳	甲骨	410	沬
ORS07855	T04043	A-03012-1	商	河南安阳	甲骨	410	洎
ORS07856	T04044	A-11006-0	商	河南安阳	甲骨	410	洎
ORS07857	T03964	A-08324	商	河南安阳	甲骨	410	河
ORS07858	T03947	A-10093	商	河南安阳	甲骨	410	河
ORS07859	T03948	A-13413	商	河南安阳	甲骨	410	河
ORS07860	T03946	A-14207-0	商	河南安阳	甲骨	410	河
ORS07861	T03954	A-14509	商	河南安阳	甲骨	410	河
ORS07862	T03949	A-14588	商	河南安阳	甲骨	410	河
ORS07863	T03951	A-30431	商	河南安阳	甲骨	410	河
ORS07864	T03952	A-34255	商	河南安阳	甲骨	410	河
ORS07865	T03957	A-26907-0	商	河南安阳	甲骨	410	河
ORS07866	T03955	A-28262	商	河南安阳	甲骨	410	河
ORS07867	T03956	A-32663	商	河南安阳	甲骨	410	河
ORS07868	T03963	C-00036	商	河南安阳	甲骨	410	河
ORS07869	T03958	F-01119	商	河南安阳	甲骨	410	河
ORS07870	T03959	F-01153	商	河南安阳	甲骨	410	河
ORS07871	T03960	F-01276	商	河南安阳	甲骨	410	河
ORS07872	T03953	F-01425	商	河南安阳	甲骨	410	河
ORS07873	T03961	F-02105	商	河南安阳	甲骨	410	河
ORS07874	T03962	F-04397	商	河南安阳	甲骨	410	河
ORS07875	T03950	懷特甲骨文-00006	商	河南安阳	甲骨	410	河
ORS07876	T04097	A-36812	商	河南安阳	甲骨	410	泊
ORS07877	T04113	A-18773	商	河南安阳	甲骨	410	洌
ORS07878	T04114	A-06589-0	商	河南安阳	甲骨	410	洌
ORS07879	T04115	A-21435	商	河南安阳	甲骨	410	洌
ORS07880	T03993	A-19869	商	河南安阳	甲骨	410	洚
ORS07881	T03967	A-36959	商	河南安阳	甲骨	410	洛
ORS07882	T03969	E-H11-102	商	河南安阳	甲骨	410	洛
ORS07883	T03968	E-H11-27	商	河南安阳	甲骨	410	洛
ORS07884	T03976	A-18771	商	河南安阳	甲骨	410	汉
ORS07885	T03977	A-20569	商	河南安阳	甲骨	410	汉
ORS07886	T03991	A-07853	商	河南安阳	甲骨	410	洹
ORS07887	T03981	A-07854-0	商	河南安阳	甲骨	410	洹
ORS07888	T03979	A-08315	商	河南安阳	甲骨	410	洹
ORS07889	T03980	A-08315	商	河南安阳	甲骨	410	洹
ORS07890	T03982	A-08316-0	商	河南安阳	甲骨	410	洹
ORS07891	T03987	A-08318	商	河南安阳	甲骨	410	洹
ORS07892	T03984	A-08320	商	河南安阳	甲骨	410	洹
ORS07893	T03992	A-08321	商	河南安阳	甲骨	410	洹
ORS07894	T03986	A-09648	商	河南安阳	甲骨	410	洹
ORS07895	T03990	A-10119	商	河南安阳	甲骨	410	洹
ORS07896	T03988	A-26766	商	河南安阳	甲骨	410	洹
